payment_id,customer_id,rental_id,amount,payment_date
19822,298,10248,6.99,2017-03-01 01:03:54-05
19823,298,11070,0.99,2017-03-02 05:39:05-05
19824,298,11288,6.99,2017-03-02 13:22:34-05
19825,298,12076,0.99,2017-03-17 20:26:45-04
19826,298,12765,8.99,2017-03-18 21:50:16-04
19827,298,13172,0.99,2017-03-19 12:17:33-04
19828,298,13244,4.99,2017-03-19 15:11:30-04
19829,298,14473,0.99,2017-03-21 11:47:29-04
19830,298,15245,3.99,2017-03-22 16:18:01-04
19831,298,15262,4.99,2017-03-22 16:53:47-04
19832,298,15643,4.99,2017-03-23 06:41:52-04
19833,299,10440,2.99,2017-03-01 07:22:58-05
19834,299,11629,6.99,2017-03-17 02:55:50-04
19835,299,11746,5.99,2017-03-17 07:31:50-04
19836,299,11998,0.99,2017-03-17 17:14:47-04
19837,299,13069,4.99,2017-03-19 08:23:46-04
19838,299,14208,0.99,2017-03-21 02:37:44-04
19839,299,14548,3.99,2017-03-21 14:22:18-04
19840,299,14889,4.99,2017-03-22 02:38:36-04
19841,299,14898,6.99,2017-03-22 02:55:00-04
19842,300,10977,4.99,2017-03-02 02:40:43-05
19843,300,12484,2.99,2017-03-18 11:08:03-04
19844,300,12644,5.99,2017-03-18 16:50:53-04
19845,300,13257,3.99,2017-03-19 15:29:46-04
19846,300,13296,0.99,2017-03-19 17:12:19-04
19847,300,13499,6.99,2017-03-20 00:20:56-04
19848,300,13717,5.99,2017-03-20 08:19:18-04
19849,300,14674,7.99,2017-03-21 18:30:00-04
19850,300,14709,9.99,2017-03-21 19:36:25-04
19851,300,15051,2.99,2017-03-22 08:37:16-04
19852,300,15811,5.99,2017-03-23 13:12:12-04
19853,301,10883,0.99,2017-03-01 23:15:45-05
19854,301,13183,5.99,2017-03-19 12:37:52-04
19855,301,13633,2.99,2017-03-20 05:42:13-04
19856,301,15201,10.99,2017-03-22 14:53:08-04
19857,301,15268,1.99,2017-03-22 17:07:37-04
19858,302,10329,0.99,2017-03-01 03:24:39-05
19859,302,12126,7.99,2017-03-17 21:53:47-04
19860,302,12516,4.99,2017-03-18 12:08:19-04
19861,302,12903,2.99,2017-03-19 02:38:04-04
19862,302,13916,2.99,2017-03-20 15:11:28-04
19863,302,14120,4.99,2017-03-20 23:53:26-04
19864,302,14247,3.99,2017-03-21 04:03:43-04
19865,302,15578,2.99,2017-03-23 04:05:39-04
19866,302,15622,5.99,2017-03-23 05:50:28-04
19867,302,15734,0.99,2017-03-23 10:08:34-04
19868,302,15987,6.99,2017-03-23 18:50:43-04
19869,303,11253,4.99,2017-03-02 12:11:10-05
19870,303,11673,2.99,2017-03-17 04:22:41-04
19871,303,11993,2.99,2017-03-17 16:56:15-04
19872,303,12117,0.99,2017-03-17 21:39:38-04
19873,303,12365,0.99,2017-03-18 06:23:35-04
19874,303,12473,2.99,2017-03-18 10:28:10-04
19875,303,14750,5.99,2017-03-21 21:37:58-04
19876,303,14795,4.99,2017-03-21 23:08:48-04
19877,303,15511,3.99,2017-03-23 01:24:08-04
19878,304,10631,0.99,2017-03-01 14:03:40-05
19879,304,11983,4.99,2017-03-17 16:42:21-04
19880,304,12540,5.99,2017-03-18 12:45:56-04
19881,304,13911,3.99,2017-03-20 14:59:59-04
19882,304,14023,0.99,2017-03-20 19:38:58-04
19883,304,14899,4.99,2017-03-22 02:55:04-04
19884,304,14945,4.99,2017-03-22 04:34:04-04
19885,305,10426,4.99,2017-03-01 06:54:34-05
19886,305,10929,4.99,2017-03-02 01:04:10-05
19887,305,10981,2.99,2017-03-02 02:46:19-05
19888,305,11035,5.99,2017-03-02 04:24:05-05
19889,305,11809,3.99,2017-03-17 10:20:05-04
19890,305,12592,3.99,2017-03-18 14:46:16-04
19891,305,12846,0.99,2017-03-19 00:31:52-04
19892,305,13782,4.99,2017-03-20 10:37:52-04
19893,305,15417,2.99,2017-03-22 22:22:30-04
19894,305,15612,6.99,2017-03-23 05:27:33-04
19895,306,10893,5.99,2017-03-01 23:40:39-05
19896,306,11142,4.99,2017-03-02 07:58:37-05
19897,306,11440,0.99,2017-03-02 18:52:28-05
19898,306,11674,6.99,2017-03-17 04:24:53-04
19899,306,11776,0.99,2017-03-17 08:55:45-04
19900,306,12225,7.99,2017-03-18 01:28:37-04
19901,306,12989,2.99,2017-03-19 05:47:30-04
19902,306,13686,4.99,2017-03-20 07:25:54-04
19903,306,13725,5.99,2017-03-20 08:36:53-04
19904,306,13873,0.99,2017-03-20 13:39:37-04
19905,306,13996,4.99,2017-03-20 18:14:09-04
19906,306,15457,2.99,2017-03-22 23:36:03-04
19907,306,15868,7.99,2017-03-23 14:47:40-04
19908,307,10374,0.99,2017-03-01 04:53:53-05
19909,307,10745,2.99,2017-03-01 18:25:32-05
19910,307,11491,7.99,2017-03-02 21:13:16-05
19911,307,12391,4.99,2017-03-18 07:21:19-04
19912,307,13365,6.99,2017-03-19 19:41:03-04
19913,307,14231,0.99,2017-03-21 03:33:00-04
19914,307,15515,4.99,2017-03-23 01:32:19-04
19915,308,10571,2.99,2017-03-01 11:53:56-05
19916,308,10797,0.99,2017-03-01 20:31:17-05
19917,308,10819,4.99,2017-03-01 21:21:23-05
19918,308,11765,2.99,2017-03-17 08:23:54-04
19919,308,11972,4.99,2017-03-17 16:24:12-04
19920,308,12567,3.99,2017-03-18 13:43:02-04
19921,308,12590,6.99,2017-03-18 14:40:01-04
19922,308,12838,6.99,2017-03-19 00:20:16-04
19923,308,13843,2.99,2017-03-20 12:58:27-04
19924,308,14946,2.99,2017-03-22 04:35:36-04
19925,308,15243,4.99,2017-03-22 16:16:54-04
19926,308,15493,4.99,2017-03-23 00:49:19-04
19927,308,15820,2.99,2017-03-23 13:31:39-04
19928,309,10458,2.99,2017-03-01 07:48:14-05
19929,309,10728,0.99,2017-03-01 17:43:35-05
19930,309,10818,2.99,2017-03-01 21:21:11-05
19931,309,11964,6.99,2017-03-17 16:05:29-04
19932,309,13021,5.99,2017-03-19 06:36:30-04
19933,309,13502,0.99,2017-03-20 00:26:41-04
19934,309,13909,4.99,2017-03-20 14:55:02-04
19935,309,14846,5.99,2017-03-22 00:42:14-04
19936,309,15422,4.99,2017-03-22 22:26:35-04
19937,310,11137,2.99,2017-03-02 07:53:57-05
19938,310,12500,4.99,2017-03-18 11:34:17-04
19939,310,12710,7.99,2017-03-18 19:31:16-04
19940,310,12929,4.99,2017-03-19 03:33:49-04
19941,310,14972,5.99,2017-03-22 05:21:47-04
19942,311,10448,4.99,2017-03-01 07:37:57-05
19943,311,12997,2.99,2017-03-19 06:00:12-04
19944,311,13310,0.99,2017-03-19 17:33:42-04
19945,311,13423,1.99,2017-03-19 21:36:08-04
19946,311,14517,4.99,2017-03-21 13:25:29-04
19947,311,15826,9.99,2017-03-23 13:43:28-04
19948,311,16020,8.99,2017-03-23 20:02:59-04
19949,312,10858,2.99,2017-03-01 22:37:05-05
19950,312,11248,0.99,2017-03-02 12:04:00-05
19951,312,11879,5.99,2017-03-17 12:53:35-04
19952,312,12186,2.99,2017-03-18 00:12:02-04
19953,312,12945,0.99,2017-03-19 04:20:12-04
19954,312,14362,2.99,2017-03-21 07:48:15-04
19955,312,14504,3.99,2017-03-21 12:51:27-04
19956,312,15100,4.99,2017-03-22 10:23:29-04
19957,312,15882,6.99,2017-03-23 15:12:57-04
19958,313,10237,5.99,2017-03-01 00:35:58-05
19959,313,10933,7.99,2017-03-02 01:19:15-05
19960,313,11854,2.99,2017-03-17 12:11:18-04
19961,313,12011,2.99,2017-03-17 17:48:10-04
19962,313,14250,2.99,2017-03-21 04:08:01-04
19963,313,14325,4.99,2017-03-21 06:44:04-04
19964,313,15081,2.99,2017-03-22 09:42:57-04
19965,313,15340,0.99,2017-03-22 19:24:22-04
19966,313,15569,6.99,2017-03-23 03:52:55-04
19967,314,11908,3.99,2017-03-17 14:11:35-04
19968,314,12434,0.99,2017-03-18 09:06:34-04
19969,314,13120,3.99,2017-03-19 10:16:04-04
19970,314,13265,2.99,2017-03-19 15:57:26-04
19971,314,13553,3.99,2017-03-20 02:35:47-04
19972,314,14145,4.99,2017-03-21 00:40:04-04
19973,314,14409,4.99,2017-03-21 09:22:01-04
19974,314,14682,4.99,2017-03-21 18:54:23-04
19975,314,14815,4.99,2017-03-21 23:41:10-04
19976,314,14873,5.99,2017-03-22 01:59:32-04
19977,314,16021,3.99,2017-03-23 20:06:25-04
19978,315,11254,0.99,2017-03-02 12:12:15-05
19979,315,12155,2.99,2017-03-17 22:52:56-04
19980,315,14106,2.99,2017-03-20 23:14:27-04
19981,315,14162,2.99,2017-03-21 01:24:00-04
19982,315,15504,6.99,2017-03-23 01:13:47-04
19983,316,10438,7.99,2017-03-01 07:21:30-05
19984,316,12028,0.99,2017-03-17 18:32:13-04
19985,316,12191,0.99,2017-03-18 00:25:37-04
19986,316,12823,2.99,2017-03-18 23:44:13-04
19987,316,13277,5.99,2017-03-19 16:26:01-04
19988,316,14226,2.99,2017-03-21 03:24:03-04
19989,316,15840,2.99,2017-03-23 14:03:15-04
19990,317,10364,2.99,2017-03-01 04:35:15-05
19991,317,12111,2.99,2017-03-17 21:28:21-04
19992,317,12138,7.99,2017-03-17 22:24:20-04
19993,317,12301,2.99,2017-03-18 04:04:46-04
19994,317,13388,4.99,2017-03-19 20:15:15-04
19995,317,14032,5.99,2017-03-20 19:55:21-04
19996,317,14385,0.99,2017-03-21 08:31:21-04
19997,317,14669,2.99,2017-03-21 18:22:32-04
19998,317,14791,4.99,2017-03-21 23:04:21-04
19999,317,15204,2.99,2017-03-22 14:59:09-04
20000,317,15280,4.99,2017-03-22 17:38:18-04
20001,318,14276,2.99,2017-03-21 05:02:31-04
20002,319,11575,0.99,2017-03-17 00:18:52-04
20003,319,11598,0.99,2017-03-17 01:31:33-04
20004,319,11955,6.99,2017-03-17 15:50:01-04
20005,319,11994,2.99,2017-03-17 16:58:01-04
20006,319,12018,4.99,2017-03-17 18:13:12-04
20007,319,12424,8.99,2017-03-18 08:45:23-04
20008,319,13548,3.99,2017-03-20 02:21:46-04
20009,319,14828,4.99,2017-03-22 00:02:31-04
20010,319,15396,5.99,2017-03-22 21:36:23-04
20011,320,11208,0.99,2017-03-02 10:31:03-05
20012,320,11560,2.99,2017-03-16 23:48:56-04
20013,320,14171,0.99,2017-03-21 01:29:08-04
20014,320,15302,2.99,2017-03-22 18:13:19-04
20015,321,11722,2.99,2017-03-17 06:21:29-04
20016,321,12033,6.99,2017-03-17 18:43:00-04
20017,321,12034,7.99,2017-03-17 18:43:57-04
20018,321,12398,4.99,2017-03-18 07:41:50-04
20019,321,13623,6.99,2017-03-20 05:18:12-04
20020,321,15673,6.99,2017-03-23 07:41:16-04
20021,321,15888,5.99,2017-03-23 15:24:40-04
20022,322,11120,4.99,2017-03-02 07:15:30-05
20023,322,11456,0.99,2017-03-02 19:42:30-05
20024,322,13180,4.99,2017-03-19 12:29:04-04
20025,322,13650,9.99,2017-03-20 06:17:32-04
20026,322,14042,4.99,2017-03-20 20:14:17-04
20027,322,15450,0.99,2017-03-22 23:24:27-04
20028,322,15703,8.99,2017-03-23 08:52:14-04
20029,323,10298,0.99,2017-03-01 02:34:29-05
20030,323,10994,3.99,2017-03-02 03:15:19-05
20031,323,11548,0.99,2017-03-16 23:28:13-04
20032,323,12120,4.99,2017-03-17 21:45:12-04
20033,323,12169,2.99,2017-03-17 23:34:20-04
20034,323,13140,5.99,2017-03-19 11:04:22-04
20035,323,14224,2.99,2017-03-21 03:21:34-04
20036,323,14957,3.99,2017-03-22 04:58:00-04
20037,323,15387,4.99,2017-03-22 21:17:39-04
20038,323,15728,0.99,2017-03-23 09:58:58-04
20039,324,11617,2.99,2017-03-17 02:29:06-04
20040,324,11771,6.99,2017-03-17 08:45:35-04
20041,324,12543,2.99,2017-03-18 12:52:21-04
20042,324,13356,0.99,2017-03-19 19:30:47-04
20043,324,13386,2.99,2017-03-19 20:12:24-04
20044,324,14262,8.99,2017-03-21 04:36:39-04
20045,324,14479,7.99,2017-03-21 12:04:20-04
20046,324,15263,4.99,2017-03-22 16:55:59-04
20047,325,10326,4.99,2017-03-01 03:24:00-05
20048,325,10412,0.99,2017-03-01 06:25:42-05
20049,325,12097,4.99,2017-03-17 21:03:50-04
20050,325,12779,3.99,2017-03-18 22:12:26-04
20051,325,13054,4.99,2017-03-19 08:02:28-04
20052,325,14452,3.99,2017-03-21 10:51:46-04
20053,325,14672,5.99,2017-03-21 18:27:59-04
20054,325,15009,0.99,2017-03-22 06:55:53-04
20055,326,10720,0.99,2017-03-01 17:32:59-05
20056,326,10976,4.99,2017-03-02 02:40:14-05
20057,326,11010,0.99,2017-03-02 03:34:53-05
20058,326,11428,2.99,2017-03-02 18:31:36-05
20059,326,11485,4.99,2017-03-02 21:01:51-05
20060,326,12829,2.99,2017-03-19 00:06:44-04
20061,327,10371,0.99,2017-03-01 04:48:55-05
20062,327,11372,4.99,2017-03-02 16:39:16-05
20063,327,11929,6.99,2017-03-17 14:57:17-04
20064,327,12016,0.99,2017-03-17 18:01:50-04
20065,327,13158,2.99,2017-03-19 11:46:36-04
20066,327,13360,4.99,2017-03-19 19:33:37-04
20067,327,13448,0.99,2017-03-19 22:41:09-04
20068,327,14847,4.99,2017-03-22 00:42:17-04
20069,327,15365,3.99,2017-03-22 20:10:43-04
20070,327,15386,2.99,2017-03-22 21:09:40-04
20071,327,15828,5.99,2017-03-23 13:44:58-04
20072,327,15916,9.99,2017-03-23 16:24:27-04
20073,327,15969,7.99,2017-03-23 18:19:56-04
20074,328,11174,2.99,2017-03-02 09:00:37-05
20075,328,12175,4.99,2017-03-17 23:38:43-04
20076,328,12825,0.99,2017-03-18 23:52:24-04
20077,328,13609,2.99,2017-03-20 04:40:17-04
20078,328,13681,7.99,2017-03-20 07:16:03-04
20079,328,13907,3.99,2017-03-20 14:45:53-04
20080,328,14307,3.99,2017-03-21 06:03:18-04
20081,328,14755,3.99,2017-03-21 21:46:34-04
20082,328,14939,2.99,2017-03-22 04:22:18-04
20083,328,15179,4.99,2017-03-22 14:04:48-04
20084,328,15863,0.99,2017-03-23 14:45:35-04
20085,329,10473,7.99,2017-03-01 08:24:50-05
20086,329,10490,0.99,2017-03-01 09:05:37-05
20087,329,11130,2.99,2017-03-02 07:37:25-05
20088,329,11169,3.99,2017-03-02 08:48:08-05
20089,329,11697,0.99,2017-03-17 05:37:45-04
20090,329,12659,6.99,2017-03-18 17:34:15-04
20091,329,13627,8.99,2017-03-20 05:27:26-04
20092,329,14900,4.99,2017-03-22 02:56:14-04
20093,329,15011,4.99,2017-03-22 06:59:33-04
20094,329,15308,2.99,2017-03-22 18:22:57-04
20095,330,11259,3.99,2017-03-02 12:14:56-05
20096,330,12062,2.99,2017-03-17 19:53:13-04
20097,330,12394,2.99,2017-03-18 07:33:41-04
20098,330,12740,4.99,2017-03-18 20:45:30-04
20099,330,12867,0.99,2017-03-19 01:08:37-04
20100,331,11052,5.99,2017-03-02 04:54:45-05
20101,331,11362,2.99,2017-03-02 16:15:51-05
20102,331,12533,4.99,2017-03-18 12:30:06-04
20103,331,13795,0.99,2017-03-20 11:00:35-04
20104,331,14256,7.99,2017-03-21 04:20:53-04
20105,331,14628,1.99,2017-03-21 17:05:50-04
20106,331,15339,2.99,2017-03-22 19:20:38-04
20107,331,15447,3.99,2017-03-22 23:22:23-04
20108,331,15521,2.99,2017-03-23 01:59:17-04
20109,332,10307,0.99,2017-03-01 02:50:20-05
20110,332,10439,0.99,2017-03-01 07:22:52-05
20111,332,11229,5.99,2017-03-02 11:25:03-05
20112,332,11564,2.99,2017-03-16 23:56:15-04
20113,332,12318,4.99,2017-03-18 04:50:22-04
20114,332,13673,2.99,2017-03-20 06:55:56-04
20115,332,14783,4.99,2017-03-21 22:50:23-04
20116,332,15194,0.99,2017-03-22 14:36:00-04
20117,332,15210,3.99,2017-03-22 15:06:02-04
20118,333,10844,4.99,2017-03-01 22:15:24-05
20119,333,12427,6.99,2017-03-18 08:52:43-04
20120,333,12661,0.99,2017-03-18 17:38:36-04
20121,333,13579,3.99,2017-03-20 03:50:32-04
20122,333,13710,4.99,2017-03-20 08:03:46-04
20123,333,14057,4.99,2017-03-20 20:51:25-04
20124,333,14740,2.99,2017-03-21 21:03:59-04
20125,333,15253,2.99,2017-03-22 16:33:47-04
20126,333,15313,4.99,2017-03-22 18:28:08-04
20127,334,10408,4.99,2017-03-01 06:10:36-05
20128,334,10492,2.99,2017-03-01 09:10:54-05
20129,334,10879,1.99,2017-03-01 23:01:46-05
20130,334,10997,7.99,2017-03-02 03:17:28-05
20131,334,12677,4.99,2017-03-18 18:04:31-04
20132,334,13325,4.99,2017-03-19 18:20:28-04
20133,334,13876,2.99,2017-03-20 13:43:54-04
20134,334,14645,0.99,2017-03-21 17:41:13-04
20135,334,14984,7.99,2017-03-22 06:03:57-04
20136,334,15548,0.99,2017-03-23 02:54:46-04
20137,334,15656,4.99,2017-03-23 07:07:24-04
20138,334,15669,3.99,2017-03-23 07:34:43-04
20139,335,10606,4.99,2017-03-01 13:07:41-05
20140,335,13267,0.99,2017-03-19 16:00:02-04
20141,335,13622,1.99,2017-03-20 05:13:58-04
20142,335,14014,2.99,2017-03-20 19:15:35-04
20143,335,15005,4.99,2017-03-22 06:44:10-04
20144,335,15101,0.99,2017-03-22 10:24:28-04
20145,336,11743,2.99,2017-03-17 07:17:31-04
20146,336,12323,8.99,2017-03-18 05:04:48-04
20147,336,12794,0.99,2017-03-18 22:49:03-04
20148,336,12926,3.99,2017-03-19 03:28:42-04
20149,336,13066,0.99,2017-03-19 08:19:05-04
20150,336,13689,4.99,2017-03-20 07:32:56-04
20151,336,14295,2.99,2017-03-21 05:37:53-04
20152,336,15073,10.99,2017-03-22 09:29:41-04
20153,336,15848,2.99,2017-03-23 14:09:38-04
20154,337,10664,0.99,2017-03-01 15:19:41-05
20155,337,10765,0.99,2017-03-01 19:03:17-05
20156,337,11252,2.99,2017-03-02 12:10:39-05
20157,337,11734,3.99,2017-03-17 07:02:48-04
20158,337,12369,6.99,2017-03-18 06:26:09-04
20159,337,13305,6.99,2017-03-19 17:25:31-04
20160,337,13678,4.99,2017-03-20 07:06:50-04
20161,337,13892,3.99,2017-03-20 14:18:43-04
20162,337,14118,5.99,2017-03-20 23:42:03-04
20163,337,15241,4.99,2017-03-22 16:16:06-04
20164,337,15292,4.99,2017-03-22 17:57:22-04
20165,338,10791,2.99,2017-03-01 20:10:18-05
20166,338,10897,0.99,2017-03-01 23:52:08-05
20167,338,11064,4.99,2017-03-02 05:23:43-05
20168,338,11671,4.99,2017-03-17 04:18:47-04
20169,338,11719,5.99,2017-03-17 06:14:31-04
20170,338,12167,2.99,2017-03-17 23:28:28-04
20171,338,13284,3.99,2017-03-19 16:40:57-04
20172,338,14619,2.99,2017-03-21 16:38:29-04
20173,338,15105,0.99,2017-03-22 10:29:59-04
20174,338,15173,6.99,2017-03-22 13:54:55-04
20175,339,10338,3.99,2017-03-01 03:31:29-05
20176,339,11171,4.99,2017-03-02 08:52:07-05
20177,339,11550,2.99,2017-03-16 23:30:32-04
20178,339,11582,3.99,2017-03-17 00:32:15-04
20179,339,11699,5.99,2017-03-17 05:40:24-04
20180,339,12631,0.99,2017-03-18 16:21:17-04
20181,339,13199,3.99,2017-03-19 13:21:48-04
20182,339,13575,5.99,2017-03-20 03:43:46-04
20183,339,13985,0.99,2017-03-20 17:41:32-04
20184,339,14636,4.99,2017-03-21 17:27:43-04
20185,339,14758,3.99,2017-03-21 21:53:18-04
20186,340,10292,2.99,2017-03-01 02:11:06-05
20187,340,10667,8.99,2017-03-01 15:26:48-05
20188,340,10674,3.99,2017-03-01 15:40:18-05
20189,340,10809,0.99,2017-03-01 21:07:53-05
20190,340,10995,0.99,2017-03-02 03:16:26-05
20191,340,12598,4.99,2017-03-18 15:02:29-04
20192,340,12908,1.99,2017-03-19 02:47:31-04
20193,340,12940,2.99,2017-03-19 04:06:55-04
20194,340,13425,2.99,2017-03-19 21:40:10-04
20195,340,14457,4.99,2017-03-21 11:16:04-04
20196,340,14718,0.99,2017-03-21 20:07:51-04
20197,340,14895,2.99,2017-03-22 02:47:49-04
20198,340,15306,2.99,2017-03-22 18:15:02-04
20199,340,15378,9.99,2017-03-22 20:53:43-04
20200,341,10605,0.99,2017-03-01 13:04:52-05
20201,341,11305,6.99,2017-03-02 14:13:21-05
20202,341,11723,2.99,2017-03-17 06:24:48-04
20203,341,13059,0.99,2017-03-19 08:10:27-04
20204,341,13074,8.99,2017-03-19 08:35:19-04
20205,341,13806,4.99,2017-03-20 11:22:12-04
20206,341,14344,4.99,2017-03-21 07:09:22-04
20207,341,15030,0.99,2017-03-22 07:38:47-04
20208,341,15938,6.99,2017-03-23 17:11:57-04
20209,342,10242,4.99,2017-03-01 00:46:38-05
20210,342,11178,2.99,2017-03-02 09:16:36-05
20211,342,11446,0.99,2017-03-02 19:02:03-05
20212,342,11568,0.99,2017-03-16 23:58:27-04
20213,342,12139,6.99,2017-03-17 22:25:39-04
20214,342,12404,4.99,2017-03-18 08:05:00-04
20215,342,12522,2.99,2017-03-18 12:14:06-04
20216,342,12816,4.99,2017-03-18 23:32:31-04
20217,342,13368,4.99,2017-03-19 19:48:01-04
20218,342,13637,4.99,2017-03-20 05:49:41-04
20219,342,13755,2.99,2017-03-20 09:47:19-04
20220,342,13827,4.99,2017-03-20 12:15:45-04
20221,342,14096,2.99,2017-03-20 22:56:12-04
20222,342,14299,0.99,2017-03-21 05:47:23-04
20223,342,14683,8.99,2017-03-21 18:56:10-04
20224,342,15484,4.99,2017-03-23 00:33:15-04
20225,342,15895,3.99,2017-03-23 15:37:57-04
20226,343,10822,0.99,2017-03-01 21:22:54-05
20227,343,11212,0.99,2017-03-02 10:46:55-05
20228,343,11570,2.99,2017-03-17 00:02:58-04
20229,343,13279,4.99,2017-03-19 16:30:44-04
20230,343,13522,3.99,2017-03-20 01:12:32-04
20231,343,13866,0.99,2017-03-20 13:33:55-04
20232,343,15973,5.99,2017-03-23 18:33:07-04
20233,344,11116,5.99,2017-03-02 07:03:06-05
20234,344,12183,5.99,2017-03-18 00:02:39-04
20235,344,13014,4.99,2017-03-19 06:24:34-04
20236,344,13033,3.99,2017-03-19 07:03:05-04
20237,344,14621,0.99,2017-03-21 16:46:25-04
20238,344,14624,0.99,2017-03-21 17:01:08-04
20239,344,15215,2.99,2017-03-22 15:23:52-04
20240,345,10982,4.99,2017-03-02 02:47:37-05
20241,345,11865,2.99,2017-03-17 12:32:12-04
20242,345,12485,4.99,2017-03-18 11:10:07-04
20243,345,12805,4.99,2017-03-18 23:05:00-04
20244,345,14702,10.99,2017-03-21 19:28:29-04
20245,345,15551,4.99,2017-03-23 02:56:51-04
20246,346,10304,5.99,2017-03-01 02:42:38-05
20247,346,10389,3.99,2017-03-01 05:15:09-05
20248,346,10521,0.99,2017-03-01 10:14:43-05
20249,346,11062,4.99,2017-03-02 05:21:20-05
20250,346,11375,4.99,2017-03-02 16:43:22-05
20251,346,11470,2.99,2017-03-02 20:16:54-05
20252,346,14890,5.99,2017-03-22 02:39:15-04
20253,346,15459,2.99,2017-03-22 23:38:14-04
20254,346,15535,0.99,2017-03-23 02:26:28-04
20255,346,15661,8.99,2017-03-23 07:20:29-04
20256,346,15825,5.99,2017-03-23 13:39:08-04
20257,346,15827,0.99,2017-03-23 13:43:45-04
20258,347,11738,8.99,2017-03-17 07:14:21-04
20259,347,12195,2.99,2017-03-18 00:36:15-04
20260,347,12399,10.99,2017-03-18 07:42:08-04
20261,347,13314,5.99,2017-03-19 17:41:09-04
20262,347,14894,4.99,2017-03-22 02:45:22-04
20263,347,14958,2.99,2017-03-22 04:58:36-04
20264,347,15426,2.99,2017-03-22 22:35:45-04
20265,347,15555,4.99,2017-03-23 03:20:18-04
20266,348,10769,2.99,2017-03-01 19:11:28-05
20267,348,10972,2.99,2017-03-02 02:36:51-05
20268,348,11262,2.99,2017-03-02 12:27:21-05
20269,348,11429,7.99,2017-03-02 18:32:18-05
20270,348,12564,2.99,2017-03-18 13:40:01-04
20271,348,12884,5.99,2017-03-19 02:02:30-04
20272,348,12937,4.99,2017-03-19 03:53:56-04
20273,348,13238,2.99,2017-03-19 14:49:22-04
20274,348,13602,5.99,2017-03-20 04:30:28-04
20275,348,13684,0.99,2017-03-20 07:24:19-04
20276,348,13962,1.99,2017-03-20 16:46:32-04
20277,348,14079,3.99,2017-03-20 21:57:51-04
20278,348,14937,7.99,2017-03-22 04:20:25-04
20279,348,15817,0.99,2017-03-23 13:28:17-04
20280,348,15944,4.99,2017-03-23 17:19:20-04
20281,349,10987,4.99,2017-03-02 03:05:18-05
20282,349,11192,4.99,2017-03-02 09:58:07-05
20283,349,11492,8.99,2017-03-02 21:15:13-05
20284,349,11905,3.99,2017-03-17 14:08:44-04
20285,349,13258,4.99,2017-03-19 15:34:03-04
20286,349,13636,4.99,2017-03-20 05:48:35-04
20287,349,14200,6.99,2017-03-21 02:19:53-04
20288,349,14721,6.99,2017-03-21 20:19:17-04
20289,349,14908,4.99,2017-03-22 03:12:36-04
20290,349,15833,6.99,2017-03-23 13:50:41-04
20291,349,15955,5.99,2017-03-23 17:47:32-04
20292,350,11504,0.99,2017-03-16 21:45:12-04
20293,350,11595,6.99,2017-03-17 01:21:40-04
20294,350,11692,6.99,2017-03-17 05:21:07-04
20295,350,11800,0.99,2017-03-17 09:58:18-04
20296,350,12252,6.99,2017-03-18 02:28:17-04
20297,350,12445,2.99,2017-03-18 09:24:46-04
20298,350,13086,0.99,2017-03-19 09:00:54-04
20299,350,15789,1.99,2017-03-23 12:25:06-04
20300,350,15807,0.99,2017-03-23 13:03:36-04
20301,351,10501,2.99,2017-03-01 09:33:12-05
20302,351,11127,0.99,2017-03-02 07:29:25-05
20303,351,14368,6.99,2017-03-21 08:00:13-04
20304,351,15142,4.99,2017-03-22 12:12:58-04
20305,351,15664,4.99,2017-03-23 07:25:37-04
20306,351,15712,2.99,2017-03-23 09:12:22-04
20307,351,15762,2.99,2017-03-23 11:30:09-04
20308,352,11793,5.99,2017-03-17 09:34:19-04
20309,352,11823,6.99,2017-03-17 11:05:03-04
